Trial	Stimulus	ExportStartTrialTimems	ExportEndTrialTimems	Participant	Color	CategoryGroup	Category	EyeLR	AOIName	AOIGroup	AOIScope	AOIOrder	AOISizepx	AOICoverage	TimetoFirstAppearancems	AppearanceCount	VisibleTimems	VisibleTime	Index	EventStartTrialTimems	EventEndTrialTimems	EventDurationms	FixationPositionXpx	FixationPositionYpx	FixationAveragePupilSizeXpx	FixationAveragePupilSizeYpx	FixationAveragePupilDiametermm	FixationDispersionXpx	FixationDispersionYpx	MousePositionXpx	MousePositionYpx
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	328	101755.4	102078.7	323.4	695.5	496.9	12.9	12.9	3.4	41.6	23.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	329	102114.7	102322.7	208	913.6	504.2	12.8	12.8	3.4	37.6	20.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	330	102358.7	102722.6	363.9	820.6	491.4	12.9	12.9	3.4	26.9	29.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	331	102754.6	103042.4	287.8	716.9	477.5	12.9	12.9	3.4	31.3	28.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	332	103238.5	103522.6	284.1	823	480.2	13	13	3.4	36.9	63.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	333	103550.6	103842.5	291.9	765	499.9	12.8	12.8	3.4	45.2	20.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	334	103870.5	104206.5	336.1	677.7	498.2	12.8	12.8	3.4	32.3	18	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	335	104246.5	104474.5	228	621.9	485.1	12.9	12.9	3.4	20.5	18.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	336	104514.5	104702.5	188	539.9	488	13.1	13.1	3.5	27.1	16.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	337	104738.5	105018.6	280	459.7	497.4	13.3	13.3	3.6	24.7	20.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	338	105050.6	105426.2	375.7	348.7	496.2	13.3	13.3	3.6	25.9	22.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	349	109058.2	109334.3	276	485.5	519.3	13.4	13.4	3.6	35.5	23.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	350	109366.2	109562.1	195.9	566.3	500.9	13.1	13.1	3.5	37.9	40.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	351	109618.2	109994	375.9	399.5	497.9	12.6	12.6	3.4	23.8	25.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	352	110030.1	110230.2	200.1	270.3	495.4	12.4	12.4	3.4	33.9	21.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	370	116105.9	116493.8	387.9	957.7	491	11.9	11.9	3.2	28.3	47.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	371	116553.7	116993.8	440.1	768.9	496.4	12	12	3.2	37.6	32.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	372	117021.8	117389.8	368	669.8	496.2	12	12	3.2	45.1	28.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	373	117425.8	118013.7	587.9	511.8	499.6	11.9	11.9	3.2	92.8	40.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	374	118065.7	118697.8	632	916.6	505.1	11.8	11.8	3.2	145.1	44.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	375	118745.7	118949.5	203.8	1062.1	503.2	12	12	3.2	22.5	35.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	376	118985.5	119417.6	432.1	885.3	496.9	12	12	3.2	20.1	28.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	377	119469.6	119569.6	100	812.3	486.1	11.9	11.9	3.2	30.5	11.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	378	119821.6	120005.6	184	914.6	496.3	11.6	11.6	3.1	24.6	56.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	379	120041.6	120361.7	320.1	816.3	506.4	11.7	11.7	3.1	26.8	30.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	380	120385.7	120885.6	499.9	757	508.3	11.6	11.6	3.1	20.9	32.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	381	120921.6	121129.3	207.7	877.9	501	11.8	11.8	3.1	13.4	22.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	382	121161.3	121697.4	536.1	1063.1	492.7	11.7	11.7	3.1	26.7	38.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	384	122325.5	122565.5	240	923	492.4	11.9	11.9	3.2	22.3	15.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	385	122601.5	122841.5	240	1002.1	468.1	12	12	3.2	37.4	33.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	386	122925.5	123065.4	139.9	373.1	503.9	12.1	12.1	3.3	28	35.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	387	123133.4	123781.4	648	1013.9	505.5	11.7	11.7	3.1	36.7	42.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	388	123817.4	124305.4	488	823.9	493.9	11.5	11.5	3.1	41.4	46.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	389	124533.4	124829.3	296	728.1	503.3	11.4	11.4	3	30.6	48.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	390	124869.3	125357.3	488	571.2	479.8	12	12	3.2	67.5	38.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	391	125397.4	125605.3	207.9	429.7	482.5	12.1	12.1	3.3	31.9	52.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	392	125669.3	125877.2	208	336.7	493.9	12.2	12.2	3.3	33.8	18.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	393	126109.2	126257.2	148	360.9	460.4	12.2	12.2	3.3	14	69.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	484	161359.2	161663.2	304	330.6	492.2	12.8	12.8	3.6	22.4	35	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	487	162567.1	162755.1	188	918.9	491.2	12.5	12.5	3.4	11.7	48.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	488	162787.1	163255.1	468	772.2	502.9	12.9	12.9	3.5	52.5	41.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	491	163779.1	163995.1	216	1054.8	515.5	13.2	13.2	3.6	11.7	28	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	492	164019	164190.8	171.8	1017.2	500.7	13.4	13.4	3.7	14.2	31.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	493	164214.8	164386.9	172.1	933.6	502.4	13.3	13.3	3.6	28.8	22.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	494	164414.9	164838.9	424.1	824.6	509.1	12.9	12.9	3.5	40.6	47.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	495	164887	165103.1	216.1	703.1	486.8	12.4	12.4	3.4	18.8	93.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	496	165127	165371	244	663.6	519.9	12.4	12.4	3.4	19	30.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	497	165411	165591	179.9	483.1	538.8	12.4	12.4	3.4	23	32.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	24	20	Local	15	74760	3.6	0	1	229908.3	100	498	165626.9	165815	188	335.9	542	12.2	12.2	3.4	13.4	17.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	113678.7	100	128	40313.9	40633.9	320	1239.4	457.1	16.6	16.6	4.4	32.3	25.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	113678.7	100	129	40661.9	41017.9	356	1119.3	460.5	16.2	16.2	4.3	20.4	33.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	113678.7	100	155	50457.4	50609.4	152	1204.5	537.6	15.3	15.3	4	19.7	16.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	113678.7	100	340	107660	107920.1	260.1	1204.5	529.2	17.2	17.2	4.7	11.8	34.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	306	95503.1	95739.1	236	1446.8	504.2	13.3	13.3	3.6	25.7	26.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	318	98922.8	99106.8	184	1350.3	512.5	13.6	13.6	3.7	29.5	11.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	319	99126.8	99326.8	200	1295.6	496.3	13.6	13.6	3.6	30.9	17.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	320	99366.8	99666.8	300	1176.5	499.5	13.5	13.5	3.6	20.2	27.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	321	99686.8	100098.8	412	1121.8	499.7	13.6	13.6	3.6	30.6	35.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	368	115425.8	115789.9	364.1	1242.9	521.2	12.1	12.1	3.2	31.3	42.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	369	115821.9	116073.9	252	1142.1	506.1	12	12	3.2	33.4	24.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	383	121721.4	122273.5	552	1134.6	489.6	11.6	11.6	3.1	57	28.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	489	163307.1	163563.1	256	1260.6	528.8	12.9	12.9	3.5	44	24.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	23	19	Local	16	33375	1.6	0	1	229908.3	100	490	163595.1	163755.1	160	1159	499	13	13	3.6	24.8	37.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	113678.7	100	140	44625.8	45597.7	971.9	377.5	450.6	15.1	15.1	4	118.3	54.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	113678.7	100	141	45625.7	46089.6	464	232.7	444	15.9	15.9	4.2	73.7	54.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	113678.7	100	142	46117.6	46197.7	80	108.3	443.6	16.1	16.1	4.3	32.3	25.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	113678.7	100	143	46221.7	46529.5	307.9	118.5	442.9	16.3	16.3	4.3	66.7	37.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	166	47944.8	48492.8	548	332.8	421.7	14.1	14.1	3.8	40.8	43.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	167	48528.8	48632.7	103.9	218.1	397.2	13.9	13.9	3.8	16	42.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	168	48656.7	48804.5	147.8	212.4	389.9	13.9	13.9	3.8	30.6	61	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	169	48836.5	49048.6	212.1	109.5	387.4	13.7	13.7	3.8	32.4	30.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	170	49072.6	49324.7	252.1	67.4	402.4	13.7	13.7	3.8	35.3	56.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	171	49372.7	49564.6	191.9	312.8	421.4	13.8	13.8	3.7	23.4	24.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	172	49608.6	49824.6	216	222	412.3	13.6	13.6	3.7	39.1	27.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	173	49868.6	50092.6	224	51.3	408	13.5	13.5	3.7	35.8	16.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	174	50356.7	50492.7	136.1	184.9	410.4	13.6	13.6	3.7	10.4	28.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	175	50520.7	50816.7	295.9	318.4	414.8	13.5	13.5	3.7	27.1	21.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	176	50856.7	51296.5	439.8	146.2	399	13.4	13.4	3.7	23.3	43.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	178	51672.5	51964.5	292	138.7	405.1	13.3	13.3	3.7	34.3	28.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	179	52004.5	52224.5	220	353.6	418.6	13.4	13.4	3.6	26.9	26.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	180	52248.5	52480.4	231.9	242.1	412.8	13.4	13.4	3.6	34.9	25.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	181	52532.4	52680.5	148.1	56.3	406.5	13.2	13.2	3.6	29.9	41.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	186	54080.3	54316.5	236.1	83.9	421.5	13.5	13.5	3.7	60.9	47.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	187	54356.5	54528.4	172	312	403.3	13.2	13.2	3.6	26.4	15.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	188	54556.4	54720.4	163.9	361	413.3	13	13	3.5	26	25	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	189	54772.4	54896.4	124	217.1	411.7	12.5	12.5	3.4	20.7	89.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	190	55032.4	55936.3	903.9	90.3	383.8	12.2	12.2	3.4	93.8	70.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	191	55980.3	56268.1	287.8	336.5	405.3	12.2	12.2	3.3	25.9	23.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	192	56300.1	56536.2	236.1	208.2	383.2	12.2	12.2	3.4	39.3	36.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	193	56784.2	57456.2	672	93.8	399.7	12.4	12.4	3.4	50.8	53.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	194	57544.2	57644.2	100	101.9	410.5	12.9	12.9	3.6	22.9	25.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	195	57696.2	57956.2	260	393.9	421.5	13	13	3.5	29.6	58.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	196	57984.2	58180.1	196	300.9	428.1	13.2	13.2	3.6	17.7	20.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	197	58204.2	58484.1	280	198.1	421	13.4	13.4	3.7	40.2	26.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	198	58516.1	58704.1	188	71.4	409	13.6	13.6	3.7	25.2	13.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	199	58892.1	59132.1	240	135.3	409.1	13.6	13.6	3.7	34.4	44.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	201	59464.2	59868.2	404	333	430.5	13.3	13.3	3.6	43.2	42.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	202	59904.2	60404	499.8	235.5	426.3	13.1	13.1	3.6	37.3	55.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	231	68139.6	68491.5	351.9	307.3	420.3	12.9	12.9	3.7	38.1	25	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	232	68523.5	68739.6	216	161.3	415.6	12.8	12.8	3.7	30.2	34.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	233	68767.6	69439.3	671.8	75.2	425.2	13	13	3.7	53.9	50.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	236	69991.5	70355.3	363.9	108.2	413.2	13.4	13.4	3.8	51.2	42.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	237	70399.3	70707.5	308.1	279.1	423.6	13.3	13.3	3.7	38.6	49.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	238	70743.5	70923.5	180	364	428.2	13.1	13.1	3.6	22	22.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	239	71127.5	71439.4	311.9	174.6	417	13.1	13.1	3.6	40.6	40.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	240	71495.3	71783.2	287.9	118.3	411.9	13	13	3.7	39.3	33.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	241	71823.2	72283.3	460	218.8	440.1	13	13	3.6	43.1	55.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	242	72543.3	72775.3	232	328.4	412.6	12.7	12.7	3.5	35.3	61.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	243	72811.3	73027.2	215.9	141	438.1	12.6	12.6	3.5	26.8	19.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	244	73059.2	73127.2	68	59.7	431	12.5	12.5	3.5	18.5	17.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	245	73155.2	73211.3	56	43.9	395.5	12.7	12.7	3.6	24.9	10.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	277	85663.7	86231.6	568	277.4	457	13.8	13.8	3.8	88.1	41.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	278	86263.6	86359.6	96	117.2	439.9	13.9	13.9	3.9	16.1	27.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	282	87335.4	87403.4	68	293.6	438.1	13.6	13.6	3.7	19.1	9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	283	87431.5	88011.6	580.1	341.3	420	13.5	13.5	3.7	80.8	29.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	284	88047.6	88199.6	152	199.6	424.6	13.7	13.7	3.7	19.9	13.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	285	88235.6	88419.5	183.9	77.4	417.2	13.7	13.7	3.8	27.6	17.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	286	88439.5	88603.5	164	139.9	411.1	13.8	13.8	3.8	41.9	14.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	21	18	Local	17	36080	1.7	0	1	229908.3	100	287	88639.5	88743.5	104	68.9	424.2	13.7	13.7	3.8	13.6	8.6	-	-
